
---------- Begin Simulation Statistics ----------
simSeconds                                4085.641636                       # Number of seconds simulated (Second)
simTicks                                 4085641636470250                       # Number of ticks simulated (Tick)
finalTick                                4085641636470250                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                 108131.98                       # Real time elapsed on the host (Second)
hostTickRate                              37783843200                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2864624                       # Number of bytes of host memory used (Byte)
simInsts                                  18839048232                       # Number of instructions simulated (Count)
simOps                                    23985414288                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   174223                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     221816                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu_cluster.clk_domain.clock               250                       # Clock period in ticks (Tick)
system.cpu_cluster.cpus.numCycles         37900153963                       # Number of cpu cycles simulated (Cycle)
system.cpu_cluster.cpus.cpi                  2.010753                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu_cluster.cpus.ipc                  0.497326                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu_cluster.cpus.numWorkItemsStarted            0                       # Number of work items this cpu started (Count)
system.cpu_cluster.cpus.numWorkItemsCompleted            0                       # Number of work items this cpu completed (Count)
system.cpu_cluster.cpus.instsAdded        23785318368                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu_cluster.cpus.nonSpecInstsAdded    351483322                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu_cluster.cpus.instsIssued       24067027793                       # Number of instructions issued (Count)
system.cpu_cluster.cpus.squashedInstsIssued     46127372                       # Number of squashed instructions issued (Count)
system.cpu_cluster.cpus.squashedInstsExamined    151387395                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu_cluster.cpus.squashedOperandsExamined    126153084                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu_cluster.cpus.squashedNonSpecRemoved      4176513                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu_cluster.cpus.numIssuedDist::samples  37851417665                       # Number of insts issued each cycle (Count)
system.cpu_cluster.cpus.numIssuedDist::mean     0.635829                       # Number of insts issued each cycle (Count)
system.cpu_cluster.cpus.numIssuedDist::stdev     0.481197                       # Number of insts issued each cycle (Count)
system.mem_ctrls.dram.bytesInstRead::cpu_cluster.cpus.inst     16788768                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesInstRead::total     16788768                       # Number of instructions bytes read from this memory (Byte)
system.mem_ctrls.dram.bytesWritten::writebacks    112007168                       # Number of bytes written to this memory (Byte)
system.mem_ctrls.dram.bytesWritten::cpu_cluster.cpus.data        49868                       # Number of bytes written to this memory (Byte)
system.mem_ctrls.dram.bytesWritten::total    112057036                       # Number of bytes written to this memory (Byte)
system.mem_ctrls.dram.numReads::cpu_cluster.cpus.mmu.dtb_walker         2694                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.dram.numReads::cpu_cluster.cpus.mmu.itb_walker         2276                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.dram.numReads::cpu_cluster.cpus.inst       282774                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.dram.numReads::cpu_cluster.cpus.data       795525                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.dram.numReads::cpu_cluster.l2.prefetcher       772141                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.dram.numReads::total         1855410                       # Number of read requests responded to by this memory (Count)
system.mem_ctrls.dram.numWrites::writebacks      1750112                       # Number of write requests responded to by this memory (Count)
system.mem_ctrls.dram.numWrites::cpu_cluster.cpus.data         6234                       # Number of write requests responded to by this memory (Count)
system.mem_ctrls.dram.numWrites::total        1756346                       # Number of write requests responded to by this memory (Count)
system.mem_ctrls.dram.bwRead::cpu_cluster.cpus.mmu.dtb_walker           42                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwRead::cpu_cluster.cpus.mmu.itb_walker           36                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwRead::cpu_cluster.cpus.inst         4109                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwRead::cpu_cluster.cpus.data        12377                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwRead::cpu_cluster.l2.prefetcher        12095                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwRead::total             28660                       # Total read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwInstRead::cpu_cluster.cpus.inst         4109                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwInstRead::total          4109                       # Instruction read bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwWrite::writebacks        27415                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwWrite::cpu_cluster.cpus.data           12                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwWrite::total            27427                       # Write bandwidth from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::writebacks        27415                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::cpu_cluster.cpus.mmu.dtb_walker           42                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::cpu_cluster.cpus.mmu.itb_walker           36                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::cpu_cluster.cpus.inst         4109                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::cpu_cluster.cpus.data        12390                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::cpu_cluster.l2.prefetcher        12095                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.bwTotal::total            56087                       # Total bandwidth to/from this memory ((Byte/Second))
system.mem_ctrls.dram.readBursts              1852391                       # Number of DRAM read bursts (Count)
system.mem_ctrls.dram.writeBursts             1750206                       # Number of DRAM write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::0       138104                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::1       118536                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::2       116115                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::3       109575                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::4       107844                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::5       113182                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::6       103141                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::7       105531                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::8       124201                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::9       117509                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::10       108243                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::11       135553                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::12       109929                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::13       129367                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::14       107530                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankRdBursts::15       108031                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::0       119165                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::1       114805                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::2       112711                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::3       111384                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::4       104864                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::5       109607                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::6       102723                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::7       105197                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::8       110302                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::9       107742                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::10       109345                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::11       112389                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::12       106937                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::13       111663                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::14       107738                       # Per bank write bursts (Count)
system.mem_ctrls.dram.perBankWrBursts::15       103634                       # Per bank write bursts (Count)
system.mem_ctrls.dram.totQLat            104734524037                       # Total ticks spent queuing (Tick)
system.mem_ctrls.dram.totBusLat            9261955000                       # Total ticks spent in databus transfers (Tick)
system.mem_ctrls.dram.totMemAccLat       139466855287                       # Total ticks spent from burst creation until serviced by the DRAM (Tick)
system.mem_ctrls.dram.avgQLat                56540.18                       # Average queueing delay per DRAM burst ((Tick/Count))
system.mem_ctrls.dram.avgBusLat               5000.00                       # Average bus latency per DRAM burst ((Tick/Count))
